x,y,z,id
298.8208819539,409.2410624866,200.8299364422,1565.0000000000
416.4762819070,413.3099435694,199.9212979240,1566.0000000000
492.1529735268,433.3095199518,199.0142654212,1567.0000000000
905.9389385771,449.1598859151,200.3408106287,1568.0000000000
656.3732458149,455.5907544792,199.9295511353,1569.0000000000
262.5442448795,464.7670399543,199.1997715379,1570.0000000000
327.9947875901,464.8801379383,201.3356649682,1571.0000000000
1064.7559034174,466.9453316027,200.9040337589,1572.0000000000
617.5423052399,468.9228535426,199.7599892567,1573.0000000000
384.0710820144,476.2778491929,199.3005091368,1574.0000000000
1276.8058587769,476.2778148346,199.9615331075,1575.0000000000
189.2592326317,479.1201650023,200.4536485753,1576.0000000000
527.6763748894,484.0419848299,201.9939630141,1577.0000000000
1163.2897447212,487.9677781633,200.1313561005,1578.0000000000
101.7635467519,491.2435545504,200.8824545181,1579.0000000000
54.6777276066,501.2026570866,210.7409607276,1580.0000000000
1054.9541726561,499.7896617018,200.7699197917,1581.0000000000
558.9178400032,503.8723469388,198.7985149417,1582.0000000000
379.9628152394,505.1697403911,201.4740391099,1583.0000000000
1056.1968330634,510.2694988074,199.4396155468,1584.0000000000
107.0904592233,513.0224710194,198.8419454865,1585.0000000000
417.2780827500,515.2496895236,191.0385330086,1586.0000000000
468.2363551706,516.1631998103,200.1957289185,1587.0000000000
190.9496657478,517.5419401290,199.8054909311,1588.0000000000
479.6848195697,520.1719868224,199.6394527034,1589.0000000000
753.3650945910,522.4977988685,199.5943601403,1590.0000000000
531.9033742972,523.8499000533,200.5874243925,1591.0000000000
472.3455963618,527.4842852240,200.7270751101,1592.0000000000
493.6637807280,537.0699193007,201.0536752938,1593.0000000000
437.8633678853,544.3030216075,201.8294644134,1594.0000000000
146.6553156903,546.4125140248,199.1664888513,1595.0000000000
236.4490068301,548.1826206961,199.7576097804,1596.0000000000
599.4506912166,553.3918559473,203.1142585363,1597.0000000000
148.9923459716,554.1471080933,201.6147162474,1598.0000000000
940.4412512439,554.6219476203,200.3012630098,1599.0000000000
254.1270721433,555.7630057496,199.8319858502,1600.0000000000
381.0309973301,559.2401724006,199.5849670710,1601.0000000000
12.2825882410,563.2240145423,199.2040577198,1602.0000000000
6.5733946777,565.1459200026,198.5433337314,1603.0000000000
244.2728684807,564.9417454908,200.3681005754,1604.0000000000
1204.4953864830,568.9751126247,200.2247467766,1605.0000000000
98.8763444480,569.9120861120,202.2789683824,1606.0000000000
169.7341297398,570.7107876743,200.7700407221,1607.0000000000
999.4941288439,573.7429893564,197.8322257275,1608.0000000000
499.3136236062,575.6762873617,199.1875373911,1609.0000000000
510.3188093250,576.2059181026,200.3489803365,1610.0000000000
424.9517073959,584.9672719608,207.0593349353,1611.0000000000
331.8542592206,585.6948908578,197.6813912644,1612.0000000000
40.9586760716,586.8362262615,199.4053174173,1613.0000000000
73.0419826154,591.9733659665,195.2092546445,1614.0000000000
290.0578217522,597.7618337680,202.1106484750,1615.0000000000
241.8290549746,614.5135546926,199.2500976266,1616.0000000000
279.0386543297,614.8733685280,200.6938229415,1617.0000000000
198.0617241839,617.3888355599,200.2393545465,1618.0000000000
409.6412058580,627.9939541750,199.6072708049,1619.0000000000
170.7428337921,633.6162276021,197.9106892097,1620.0000000000
318.0452691652,637.0184012673,200.8333768791,1621.0000000000
109.8493887780,638.9811997392,199.5127822384,1622.0000000000
206.1064878118,654.2977702472,199.5420321221,1623.0000000000
192.8237493178,658.0772881422,195.4419583691,1624.0000000000
396.7174751257,665.7249416490,200.2523522226,1625.0000000000
665.6952756625,669.3994520602,200.8390258764,1626.0000000000
617.1840562339,675.3780976435,200.9436452683,1627.0000000000
873.0644699960,678.0482710293,202.2319247582,1628.0000000000
1105.2763385681,677.9088712808,197.8356213314,1629.0000000000
1017.6813468241,678.2655002031,199.1254731170,1630.0000000000
369.1083947040,685.1147756960,191.4368041248,1631.0000000000
1030.1213388800,686.7593518382,199.3243858419,1632.0000000000
537.1621713570,688.8165825302,200.2533542850,1633.0000000000
1140.8008151833,690.5960476453,200.2257074112,1634.0000000000
127.2314270102,691.9263268763,202.8656184257,1635.0000000000
538.2651640350,694.8568965168,201.3307994415,1636.0000000000
1043.1287753461,696.4159365872,199.6869905506,1637.0000000000
139.7266334782,697.6140982921,200.9855001452,1638.0000000000
1152.9267740735,702.7373977454,198.7076605400,1639.0000000000
820.4178660149,705.9804434650,198.5403958651,1640.0000000000
467.3428951351,712.1808865047,202.9824859488,1641.0000000000
122.6144814808,720.5404641420,198.9083713910,1642.0000000000
665.1722535211,722.9161177062,198.8963686883,1643.0000000000
300.6714548204,725.5392914337,199.8943365103,1644.0000000000
50.8453382594,727.2439931861,200.8025308615,1645.0000000000
496.3680165327,728.3443254592,198.3871584386,1646.0000000000
604.0436130725,729.3660515597,202.6707100629,1647.0000000000
530.0860259987,732.8984651863,200.8373449804,1648.0000000000
163.7609138562,733.6591751390,201.1763403786,1649.0000000000
578.8248747415,733.2021345070,200.5107464152,1650.0000000000
304.4664510634,751.2982544533,198.8777221188,1651.0000000000
260.1739876475,756.3078594002,200.9807752785,1652.0000000000
100.8538640775,756.4598210516,200.7913403255,1653.0000000000
90.3990923928,769.2340218998,196.1659703407,1654.0000000000
696.0153509041,772.0165583819,206.9571579372,1655.0000000000
552.4262610791,773.5716759860,200.4357464359,1656.0000000000
374.2961986568,774.9592667362,199.7502072899,1657.0000000000
254.7996532826,785.9192573538,197.4054356336,1658.0000000000
336.8559367682,789.3318297622,197.6716476685,1659.0000000000
403.8325066909,790.2370348857,201.1879622767,1660.0000000000
628.3616997301,791.9421149567,199.3262629610,1661.0000000000
161.8423323292,801.9882601804,199.0436564819,1662.0000000000
671.0398569332,804.7157836096,200.0774193548,1663.0000000000
391.3938568677,808.5627115504,200.7448600385,1664.0000000000
252.7892576756,820.3781333892,202.8527326560,1665.0000000000
181.2793841034,821.1871051247,201.1249655000,1666.0000000000
373.7429356500,825.0622232689,201.1697190138,1667.0000000000
529.5085392964,827.8823570883,206.1468648519,1668.0000000000
423.5275130978,832.4891037788,200.7785085275,1669.0000000000
474.8090016837,838.5808240071,201.4503978079,1670.0000000000
580.8567077300,855.9306240522,203.8141831301,1671.0000000000
71.2138038361,859.1935123466,199.4822301181,1672.0000000000
746.0039149552,866.7779785942,200.5794491049,1673.0000000000
767.7456273445,870.6517916130,201.7842546010,1674.0000000000
311.8652712264,872.7178825996,200.5227696250,1675.0000000000
777.5436890509,875.1978480245,200.9210788745,1676.0000000000
340.5030605445,877.5804040482,199.9843682828,1677.0000000000
349.7570584315,881.1264899343,200.2100869260,1678.0000000000
55.9007833336,881.5798555750,199.1965989546,1679.0000000000
773.4605228765,882.6654481836,199.8848201156,1680.0000000000
227.5032706191,886.4240544458,199.4434050463,1681.0000000000
417.8645562994,901.3264045509,199.6117602661,1682.0000000000
392.1422805080,905.0067053193,199.8192527149,1683.0000000000
710.2319462948,909.2660085097,200.1654205201,1684.0000000000
159.4537680139,910.4303997298,199.8274799153,1685.0000000000
15.3312978587,910.9772104116,202.2711116810,1686.0000000000
219.4720026468,912.4947663647,200.5969391564,1687.0000000000
1126.0309676009,917.2789315126,200.6051090168,1688.0000000000
705.1766320804,922.9040695383,200.4626742823,1689.0000000000
45.9747255050,927.1529039450,198.7030629401,1690.0000000000
794.6211191284,928.5182780067,200.4023813506,1691.0000000000
317.2086906063,933.0160480268,199.1658943466,1692.0000000000
520.5249362180,934.9109776508,200.3237065007,1693.0000000000
40.0867661216,938.4212591315,200.2343400716,1694.0000000000
524.2719969512,939.4640243902,200.2112611305,1695.0000000000
651.3853006704,945.7657513574,202.1390807821,1696.0000000000
285.5009373430,951.9932570808,200.1696986753,1697.0000000000
29.0352647897,962.0820876087,201.0153790127,1698.0000000000
653.0320291618,970.0627110504,200.5864863188,1699.0000000000
147.4048213305,979.8929790180,198.9608924323,1700.0000000000
46.0563611042,982.7703303354,198.9565062713,1701.0000000000
203.8969025162,985.6613584786,200.7487344449,1702.0000000000
542.2436959581,985.9731511644,200.0010279127,1703.0000000000
49.2375845080,991.2444682005,201.0783555702,1704.0000000000
243.8931446723,1002.0083161604,204.4588409799,1705.0000000000
465.3752266778,1009.2691658490,199.4842160629,1706.0000000000
810.1893291500,1026.9646505546,199.7565724262,1707.0000000000
77.6706501587,1030.4389051278,199.7506541952,1708.0000000000
160.1760719892,1030.8635019063,199.4822029283,1709.0000000000
660.4402533990,1031.5810717121,200.5831158869,1710.0000000000
690.6483977788,1034.7164367356,200.3578339522,1711.0000000000
845.1191584289,1039.3823369502,204.6408683736,1712.0000000000
345.3800432977,1045.3507183883,200.2161546543,1713.0000000000
43.6430300962,1051.4115544524,200.0719412556,1714.0000000000
681.6619308400,1086.3613165317,200.3860458869,1715.0000000000
365.2891632245,1102.1539123059,198.9051042030,1716.0000000000
24.8575850079,1111.5395923453,200.7278676248,1717.0000000000
650.8825333205,1119.4464564420,199.8360483334,1718.0000000000
431.6084317177,1127.6720521533,201.0990939359,1719.0000000000
8.0344949898,1129.5701788112,200.0851444693,1720.0000000000
93.9185599754,1129.7791308764,200.7189351389,1721.0000000000
741.9484992339,1137.1951279308,200.9146260372,1722.0000000000
875.3506011213,1141.2614025708,199.7865171612,1723.0000000000
273.0736345603,1148.0248644479,199.7251802639,1724.0000000000
722.8574716065,1156.5936046344,202.6749383856,1725.0000000000
755.9904304319,1160.2509167832,200.9373196315,1726.0000000000
496.0192878003,1187.7793085257,197.0035170356,1727.0000000000
407.5766153227,40.7679005259,202.3619317202,1728.0000000000
414.9640476629,51.8993664605,201.9023145724,1729.0000000000
412.7100189736,77.0519005240,204.8884428726,1730.0000000000
444.1906397730,98.8984077261,201.9438972333,1731.0000000000
646.5982252254,109.0386314291,202.7667270315,1732.0000000000
418.4509782562,112.0684490683,201.6781127310,1733.0000000000
358.0657030711,124.1461392803,201.1783116890,1734.0000000000
52.4377264282,147.3849343680,201.7572609984,1735.0000000000
407.5404529459,185.6314734930,202.8989795790,1736.0000000000
369.0139551830,207.9037332337,203.9517930786,1737.0000000000
598.8329846934,217.5753046773,201.2787330492,1738.0000000000
443.5101781889,236.0402044791,200.9855890944,1739.0000000000
530.3360618703,237.8367401104,203.7943878422,1740.0000000000
242.4262146357,240.0055245418,199.8747115960,1741.0000000000
109.7717140949,255.9365402281,201.4587659045,1742.0000000000
89.0192383478,258.3568774046,201.9836392950,1743.0000000000
76.8125837143,263.1466995753,201.7146231731,1744.0000000000
424.9824640628,274.9973723803,202.7087233246,1745.0000000000
590.7302143475,274.4093070318,201.9934985688,1746.0000000000
87.8823182049,284.3391800149,204.0003990766,1747.0000000000
169.2471995654,283.8206917401,201.5531993200,1748.0000000000
18.3833364854,288.4209781613,211.1678815812,1749.0000000000
68.4211962888,333.8044812754,202.2716422731,1750.0000000000
318.7332050647,340.2613783446,202.2695854936,1751.0000000000
203.5397304598,353.1765489841,201.3028674838,1752.0000000000
18.3233600901,358.9330180797,202.1285670418,1753.0000000000
324.6047383488,360.9740366363,202.5493396950,1754.0000000000
222.5041791353,365.5262821381,202.2286042372,1755.0000000000
372.0019800164,370.2991579564,200.7830295461,1756.0000000000
656.6376442075,376.2782035870,204.5861366941,1757.0000000000
526.1626766083,379.9091979505,202.2577317981,1758.0000000000
150.2645964984,386.0506271904,195.2882890854,1759.0000000000
17.0401803510,387.6898838007,201.4385582678,1760.0000000000
10.4132335094,397.7120401169,208.8516437552,1761.0000000000
396.1700172876,398.1725360701,213.0563090932,1762.0000000000
419.8845839558,400.7797328774,201.2899842188,1763.0000000000
510.8274780889,404.0509335934,201.3271972965,1764.0000000000
39.3378650489,404.7232845670,197.3704143389,1765.0000000000
156.9254550089,406.8848171648,202.3255352256,1766.0000000000
289.8535340442,408.0477859122,202.4280189181,1767.0000000000
350.5275978193,408.9753994768,202.8867919683,1768.0000000000
52.4337974596,421.6476840667,202.1736834672,1769.0000000000
215.4596754001,423.1387541109,202.2311335234,1770.0000000000
552.6548624333,423.0637927607,202.8357195164,1771.0000000000
364.8151153518,432.2039333523,202.5687702595,1772.0000000000
23.2664220112,433.9353414928,197.5257961217,1773.0000000000
399.5074598921,437.5795275765,204.2248509044,1774.0000000000
474.1926697952,441.6679392890,202.4960429266,1775.0000000000
278.5107301374,443.3865257055,202.8320785859,1776.0000000000
124.4221518730,447.8811553332,201.2729802919,1777.0000000000
23.1857054919,448.9171919131,204.9245452194,1778.0000000000
364.6279582872,460.6591721719,202.8643266138,1779.0000000000
72.3928147483,465.7164364474,202.5064376532,1780.0000000000
414.4364178233,470.3035239087,201.7810507982,1781.0000000000
859.0028911740,477.0196955828,202.5022177185,1782.0000000000
453.8561969253,482.2609721816,201.4521473890,1783.0000000000
899.0864644250,491.3291437622,201.6240740741,1784.0000000000
518.2605262239,499.2775759404,201.4064499738,1785.0000000000
708.0876256970,501.5492062228,203.8802695906,1786.0000000000
443.6027812120,501.6804775537,203.6637254618,1787.0000000000
716.3156119975,501.9883759373,202.8889214636,1788.0000000000
516.1250034617,509.1680140655,201.7186896476,1789.0000000000
436.8432163832,513.4476866753,201.1568148883,1790.0000000000
696.9121442420,513.0008388672,207.1138486388,1791.0000000000
627.8298422685,513.9435268775,201.8580203011,1792.0000000000
728.7559930038,519.4304079748,201.4466212954,1793.0000000000
181.2281669846,521.1074589484,202.5223503069,1794.0000000000
22.5323075465,524.1918104102,202.2320180241,1795.0000000000
314.4858827120,525.4151640225,203.0579236841,1796.0000000000
507.6124967606,534.6555662259,201.0295761470,1797.0000000000
1106.9885643546,534.3758200714,201.5415182640,1798.0000000000
511.5860826546,541.9682128745,202.8102548972,1799.0000000000
31.0397360752,542.8463282009,202.1609865316,1800.0000000000
1211.9025685130,544.1810202683,201.6070513537,1801.0000000000
973.7428810789,547.6428316306,202.7425827544,1802.0000000000
661.1314182155,548.6398120361,201.9050101350,1803.0000000000
724.3283044409,549.4300858139,201.9537951516,1804.0000000000
364.1774580311,553.7568265286,201.4992787798,1805.0000000000
933.5470102959,553.9171775099,202.9964619217,1806.0000000000
1016.0338368176,553.6974437688,199.6702429468,1807.0000000000
1024.9389112534,558.5067811694,201.6126590701,1808.0000000000
386.7514942098,562.7596720869,201.3718048722,1809.0000000000
1035.9638267116,565.1186599858,201.0972172953,1810.0000000000
603.6198474977,567.8980444959,202.9932274826,1811.0000000000
790.8343410848,567.8339974465,201.1810018653,1812.0000000000
279.4059950880,592.8151520101,199.8866993108,1813.0000000000
107.5197831221,593.1317751655,203.1974711054,1814.0000000000
30.2237739986,594.7011312703,202.1386877256,1815.0000000000
23.7497604055,599.2729995392,201.2265283253,1816.0000000000
256.2786470950,599.0718374288,202.9309736232,1817.0000000000
122.3336227570,600.1821530198,201.5336248525,1818.0000000000
349.6952488347,608.8947602193,201.3887897790,1819.0000000000
176.4230356105,612.2793618074,203.1070037655,1820.0000000000
442.8107531957,616.9536747582,203.6443073420,1821.0000000000
137.4000158346,617.5477129674,202.0163862971,1822.0000000000
119.9047698674,626.3547054241,201.6815898378,1823.0000000000
125.0113850877,629.7875176841,202.1906475112,1824.0000000000
110.7027713408,630.7803154832,202.0952368958,1825.0000000000
295.3904296768,635.4672589895,199.6639486746,1826.0000000000
531.5804941559,638.5396522143,202.5439348989,1827.0000000000
565.3333739038,645.1967269732,200.9186297786,1828.0000000000
262.9822924074,652.4470409029,213.0297425463,1829.0000000000
259.7501305687,653.1813544062,197.7855333270,1830.0000000000
403.8951468840,657.0583319109,202.5442194234,1831.0000000000
289.2466997264,659.6546545828,201.1722363364,1832.0000000000
224.4299260081,663.4701151772,201.9227746374,1833.0000000000
768.2597297267,664.3404235770,204.6045239562,1834.0000000000
227.6456645082,677.5794786114,202.3453015491,1835.0000000000
763.7322349899,680.7186210859,203.1215259253,1836.0000000000
804.9790241887,680.4752847055,203.1303196225,1837.0000000000
1065.7097248442,680.9439925542,203.9212605069,1838.0000000000
542.6399439252,683.9826257944,202.4233271028,1839.0000000000
161.1295493149,684.7491610145,201.9029443203,1840.0000000000
782.2099613838,684.6028357710,197.1613877829,1841.0000000000
580.1615913496,686.3512056266,202.4077089217,1842.0000000000
381.2686607080,690.2647170428,202.0653426991,1843.0000000000
801.8758341805,692.0088031051,202.7789818240,1844.0000000000
1232.2638913806,695.0697263080,201.1522247024,1845.0000000000
1068.2053727320,706.9935169893,203.4190414246,1846.0000000000
1183.1593017841,707.0972714580,201.6002509190,1847.0000000000
1241.9996996387,707.5201912429,200.4246478169,1848.0000000000
802.4616394714,714.7747393680,201.0861636149,1849.0000000000
485.1307104011,715.5004418763,201.4531740636,1850.0000000000
1009.1076024780,715.9187722701,202.1130916053,1851.0000000000
214.7000062553,716.8910933392,202.1558293479,1852.0000000000
1270.7939282987,717.7460645132,202.0322566153,1853.0000000000
500.6828046990,719.2038986784,207.1252593059,1854.0000000000
1136.9416072039,720.1573907052,199.9465590392,1855.0000000000
747.9366857059,725.7560386586,201.4406801821,1856.0000000000
269.3681515105,726.1281920715,202.1878144910,1857.0000000000
746.3198965754,739.0034090492,202.7083522623,1858.0000000000
312.2640165132,739.6997790768,199.4529298188,1859.0000000000
995.2644237441,747.8255383637,209.1935361363,1860.0000000000
312.6773201165,750.4577550951,202.8655418597,1861.0000000000
127.3273795489,761.2910843979,201.2999632801,1862.0000000000
146.5448528588,761.9510754220,203.7692877356,1863.0000000000
669.9046858299,763.3190126513,201.8651730628,1864.0000000000
586.7926015624,764.2285574873,202.3848220117,1865.0000000000
799.5195389968,765.6666931386,201.9721039914,1866.0000000000
1152.9354520956,765.8829682987,200.6585177268,1867.0000000000
256.8847811401,779.6051180389,201.5053115655,1868.0000000000
480.2691362084,782.0014069745,195.4303122211,1869.0000000000
388.1824020526,783.8900063981,201.5925455170,1870.0000000000
644.9649151526,785.7315245276,201.4284883721,1871.0000000000
261.1517974296,816.5292034884,202.4321093431,1872.0000000000
459.1913899280,820.3456064715,202.0754465538,1873.0000000000
599.5598327527,834.4714126720,202.6584163874,1874.0000000000
388.4104755803,841.9793356137,202.5303102329,1875.0000000000
652.3571277157,854.9587903398,185.0550778443,1876.0000000000
622.8304767083,855.5533624446,199.8871637257,1877.0000000000
623.9966830227,862.8619562108,200.4039161425,1878.0000000000
401.9899266953,866.6610829715,200.1627095877,1879.0000000000
230.7904011992,871.4097757349,201.3648496877,1880.0000000000
115.8317096982,880.2722683420,201.9856204346,1881.0000000000
717.6951526407,885.3365473223,202.1767398815,1882.0000000000
154.4755761387,884.8383175523,204.8356050121,1883.0000000000
163.3224833317,886.9784957812,201.7854379249,1884.0000000000
494.9549785694,887.0875770311,202.8454852843,1885.0000000000
527.2986892884,885.5580610806,201.2194082148,1886.0000000000
51.2696142038,888.0639428036,202.4599979499,1887.0000000000
531.4052762639,902.5969310280,201.4773225584,1888.0000000000
718.7396165416,903.0791490315,204.7490502707,1889.0000000000
181.4304448730,917.8863026673,201.2734939365,1890.0000000000
756.6269096110,920.2485457619,202.2234252550,1891.0000000000
265.7142107649,930.0045463452,202.2880580210,1892.0000000000
327.1420885069,947.1650717510,199.8203318691,1893.0000000000
33.1959037351,955.5973826250,202.4858593587,1894.0000000000
556.1917705464,955.8053219312,199.9318074823,1895.0000000000
799.2999092255,967.0353560146,202.4640516472,1896.0000000000
267.3412502520,988.3792948432,202.0695985611,1897.0000000000
143.7209943179,993.7109610890,206.1956883725,1898.0000000000
474.8119633526,1001.2175962483,206.0964619618,1899.0000000000
342.9592690456,1005.4060950595,200.3119333189,1900.0000000000
254.1740345346,1019.9445807422,200.8029498965,1901.0000000000
809.1316514734,1020.5844351860,201.1433212248,1902.0000000000
874.6847504932,1044.6207145858,203.1202347294,1903.0000000000
224.8794465534,1048.8555011175,201.3548799092,1904.0000000000
852.1746949702,1072.9494638413,201.9073222231,1905.0000000000
593.6092136951,1091.6858106120,199.6308305979,1906.0000000000
320.9794326794,1097.0352631797,200.9538737372,1907.0000000000
835.6505994901,1107.9094833209,201.9130457877,1908.0000000000
704.4139404939,1122.6104647426,203.0997123872,1909.0000000000
934.8806915686,1128.4605904655,202.9710751410,1910.0000000000
218.4941563972,1130.8258730518,199.2009268368,1911.0000000000
333.8584073616,1130.7767150559,202.1002281388,1912.0000000000
567.4304769507,1144.6697606516,201.5160646578,1913.0000000000
309.1796584352,1150.3035337168,201.8938941506,1914.0000000000
116.7631771517,1154.6554281745,200.9656914962,1915.0000000000
665.6435840658,1155.7201002509,202.7506841023,1916.0000000000
809.6459299656,1161.2039239555,201.0096412026,1917.0000000000
611.5614345936,1162.6182013154,201.5231508904,1918.0000000000
745.8301128493,1215.9577734655,204.9788460882,1919.0000000000
79.0718064741,1259.5431682619,201.3831902395,1920.0000000000
435.2151832927,49.6087475492,204.8480609759,1921.0000000000
268.6370106615,83.7184077320,204.0987377013,1922.0000000000
566.4741385033,153.4366758128,203.1742267075,1923.0000000000
652.8972010223,168.0554650172,205.0398518571,1924.0000000000
37.6159805803,178.5668688267,201.5967058581,1925.0000000000
328.3789888150,178.7575560703,204.5459560749,1926.0000000000
327.5424422147,189.4616421168,204.2799334452,1927.0000000000
42.6802990422,203.3506218418,204.2705763201,1928.0000000000
99.9798921699,213.9473206702,204.6106502986,1929.0000000000
230.4773988557,228.7550311447,204.1217316615,1930.0000000000
587.5372170409,231.0041096289,208.4712253694,1931.0000000000
156.5285018495,244.8807085840,206.2989027212,1932.0000000000
294.1108934211,273.8280967105,203.6092669173,1933.0000000000
166.1759034265,290.4606184243,204.3946652461,1934.0000000000
301.4213385041,312.9673606205,203.0480212973,1935.0000000000
203.3433520369,317.0990808889,203.0084970076,1936.0000000000
127.5999949298,319.2973604421,204.9852456523,1937.0000000000
132.1433225991,330.3021799295,204.9111121236,1938.0000000000
222.5488366337,330.2044091345,204.6719669663,1939.0000000000
613.2103913750,334.6426525166,201.6210602881,1940.0000000000
363.7958662197,342.6647562091,202.9139875057,1941.0000000000
45.5412283938,353.0771575704,203.3221444052,1942.0000000000
390.2352897429,356.7685090191,206.0455887739,1943.0000000000
318.3978109954,363.6995547663,203.4419017630,1944.0000000000
396.3627409926,363.8429137647,202.8029494106,1945.0000000000
540.8692346867,366.5833653982,204.2721114098,1946.0000000000
745.2517722799,368.7138395226,206.2561951200,1947.0000000000
491.1481807703,370.8461538179,206.8296893968,1948.0000000000
86.6586766222,375.8377222361,203.7331539021,1949.0000000000
518.4943173837,388.0032806555,206.7136051767,1950.0000000000
127.8213328670,389.8666917779,202.5361755120,1951.0000000000
105.6524157744,391.9035220512,206.6978590200,1952.0000000000
515.8460524745,421.0148833623,203.9590649092,1953.0000000000
226.8762889970,423.5877862443,204.7137370675,1954.0000000000
608.5291321773,422.9743970052,203.5599933202,1955.0000000000
618.9178765488,432.4139406336,201.7604641459,1956.0000000000
511.1386824605,436.0951081843,203.4378394272,1957.0000000000
652.8979131785,441.6321985758,203.1233937829,1958.0000000000
570.6449746632,447.5245941661,204.1477636414,1959.0000000000
529.5948475338,449.7773474512,204.4922244824,1960.0000000000
1070.6499124404,450.8206263755,203.9745079722,1961.0000000000
758.3812425238,454.1225498414,203.7084352817,1962.0000000000
99.2032847825,455.1087422713,203.4231099616,1963.0000000000
461.0576652422,455.4047415314,204.6807119303,1964.0000000000
53.5870744060,468.9871832285,203.8111985541,1965.0000000000
1061.0839919628,472.2634993706,206.2464801007,1966.0000000000
98.9842448177,475.8643067026,204.5542889049,1967.0000000000
746.7073456780,476.6835912978,201.7802540895,1968.0000000000
518.5485338212,477.8382362265,203.1660480537,1969.0000000000
344.2503919161,480.3459935909,203.4748280437,1970.0000000000
563.9981751201,488.8417484795,199.3540884517,1971.0000000000
536.4715412852,496.0504398549,203.7215729294,1972.0000000000
397.1511403849,497.6400424316,203.8171279605,1973.0000000000
423.2013815598,499.1654592167,209.0541702439,1974.0000000000
240.5501599871,500.0637989691,204.3636597938,1975.0000000000
563.7473124099,499.9740799523,205.0565372797,1976.0000000000
486.1232885758,500.9462799912,203.3899772544,1977.0000000000
1238.9669500907,501.0758061912,205.2204459447,1978.0000000000
952.1089281136,504.3407026997,202.2282699000,1979.0000000000
302.5641277073,504.6055157058,202.1571500527,1980.0000000000
293.4222392424,509.2086492132,204.5664330254,1981.0000000000
726.0878112354,511.1718067127,205.9289382023,1982.0000000000
499.1448465138,510.8000826371,204.2705323355,1983.0000000000
946.8428408314,512.2823467352,203.1650722934,1984.0000000000
668.5905171700,515.5953496070,203.7441797847,1985.0000000000
1228.4621614895,516.1913357781,204.6213809357,1986.0000000000
981.0647529867,522.9974633615,204.2986698912,1987.0000000000
269.2604847959,532.6892684716,202.0530511840,1988.0000000000
125.2864906862,534.1576912157,201.8618758033,1989.0000000000
285.9733795508,535.7690783584,202.9466188646,1990.0000000000
1058.4116379770,536.1436818559,202.8747333491,1991.0000000000
271.2512255125,549.8249847556,203.5925204636,1992.0000000000
679.8030441922,556.2847273605,204.9860972160,1993.0000000000
795.7659329679,556.9091067117,206.1530898177,1994.0000000000
55.0620544896,560.5184475781,205.9620715667,1995.0000000000
368.6628956040,576.7230716814,203.4694990579,1996.0000000000
270.0326767630,579.9827531139,202.0113248955,1997.0000000000
593.2942544632,580.5117156488,205.1519094955,1998.0000000000
132.5401346818,582.3638515740,204.9621342616,1999.0000000000
415.7132068440,583.4178621040,202.9389575922,2000.0000000000
457.2347600451,594.3675126318,201.2617336056,2001.0000000000
129.2332882485,595.9819030789,203.3612602611,2002.0000000000
272.7756016508,597.5647457858,205.9810531422,2003.0000000000
205.4571975167,602.4826604602,203.5482569132,2004.0000000000
708.9244471676,604.9261246990,203.7751415235,2005.0000000000
401.3230639519,605.4160071311,206.5639183411,2006.0000000000
160.6627674567,607.4616094613,203.5685283981,2007.0000000000
114.5811719299,610.4917447639,203.0194689375,2008.0000000000
226.4298883802,613.5844829621,204.3462337172,2009.0000000000
439.3793062205,626.9007423976,204.1900452907,2010.0000000000
92.5391192573,629.2814487848,205.4461363199,2011.0000000000
762.8988930518,647.3421321526,205.9826672722,2012.0000000000
350.9591004014,650.2532078030,201.1550127276,2013.0000000000
829.4840288748,653.9870723812,204.5998470863,2014.0000000000
811.3518824163,655.5678359810,204.6694442697,2015.0000000000
914.5596525741,657.0112775505,204.3473586480,2016.0000000000
710.1901929071,658.8129146534,205.7448815110,2017.0000000000
806.0869636304,662.5269025382,202.8252865985,2018.0000000000
144.3293036995,671.3261883108,200.8879936263,2019.0000000000
24.2514659088,682.8682976187,204.7570541652,2020.0000000000
186.2392848387,683.8947392563,203.7424514936,2021.0000000000
21.1137522661,694.5236790114,203.1014342620,2022.0000000000
1094.8867614990,698.2469639402,203.8236826436,2023.0000000000
318.1684300396,701.6484288738,202.5525083852,2024.0000000000
527.7981351198,706.0794905851,204.5643698377,2025.0000000000
156.5115694151,725.2407538489,203.3975620860,2026.0000000000
676.2325285861,724.9077021568,203.2783489020,2027.0000000000
409.5062374382,725.8517811516,203.2564499205,2028.0000000000
249.8811176005,726.2597867996,203.6531208575,2029.0000000000
382.2709483744,733.4733947759,193.7456230833,2030.0000000000
382.7180448119,740.9771547968,204.9073102622,2031.0000000000
150.4566535316,748.2690334572,203.0387041954,2032.0000000000
79.3809383250,752.4449531608,204.3088237812,2033.0000000000
1146.0987807722,752.1515962685,204.8068152371,2034.0000000000
206.8202629269,753.6908137564,206.6398946476,2035.0000000000
387.0522958529,753.6209427106,203.8485582633,2036.0000000000
41.9998551785,776.9567161133,210.9794097364,2037.0000000000
149.9878852654,791.0068358673,204.2419702199,2038.0000000000
706.3770195452,791.2528957930,199.4518200371,2039.0000000000
136.9228234145,812.8202736596,203.2231781651,2040.0000000000
624.8060738697,815.6353364269,204.4428419138,2041.0000000000
345.3058801505,824.4910064770,204.8431627255,2042.0000000000
83.1220287721,827.1621260470,204.6421105989,2043.0000000000
