x,y,z,id
1138.2391186803,782.2020788147,236.9134972761,6707.0000000000
1171.1177026553,782.6515030998,237.3174250400,6708.0000000000
236.9735126413,783.3723262610,237.4177033232,6709.0000000000
777.7739587485,783.5295424608,238.7446724366,6710.0000000000
643.8453296094,785.6550426585,238.0418532232,6711.0000000000
102.8193833638,786.9416389617,239.3417670587,6712.0000000000
820.2888514127,787.5819968696,236.6827780841,6713.0000000000
214.3370959417,785.6773883636,237.7019321798,6714.0000000000
898.0745115179,791.3350339590,237.8907305471,6715.0000000000
472.0367869080,796.2926656997,237.1252128398,6716.0000000000
380.2375660404,796.5078379715,238.3583234113,6717.0000000000
28.3831405830,798.4793822833,237.7100588742,6718.0000000000
561.6612936212,799.6788362176,238.1909640354,6719.0000000000
994.6307338529,801.9939664699,237.3214877715,6720.0000000000
570.7275632116,802.9311794182,238.0431591621,6721.0000000000
701.5093404005,804.4214134276,237.9779634927,6722.0000000000
985.3722609078,806.0623728001,236.7248850571,6723.0000000000
489.0137399260,806.3327553219,236.8344813841,6724.0000000000
1054.0530563431,806.9210886153,238.1512589407,6725.0000000000
348.7101130795,808.6074132993,237.6629336504,6726.0000000000
751.3491197797,810.8600559276,238.2535597719,6727.0000000000
828.7145577484,810.9101346973,237.6760719695,6728.0000000000
1037.1392042413,815.2015263443,237.6846362556,6729.0000000000
262.6509249404,815.9910497339,238.0693122664,6730.0000000000
317.3551465798,818.9492490172,237.7247669325,6731.0000000000
1086.7658902233,819.1957864934,238.2021815023,6732.0000000000
332.4169445544,820.0585526526,238.8719975062,6733.0000000000
881.1479475315,821.5314004330,236.9531046277,6734.0000000000
547.1843298368,826.4475757576,238.3973387723,6735.0000000000
588.9235090821,829.7567895529,237.2918852107,6736.0000000000
63.5698453815,832.5027804841,238.4971933929,6737.0000000000
876.5639359931,833.8834248916,236.9250303556,6738.0000000000
70.4878041605,837.0139970406,238.4915943313,6739.0000000000
829.0166991041,836.6652293942,237.6125641018,6740.0000000000
667.8419278547,841.9652796573,238.5000314222,6741.0000000000
577.0258341816,845.1070525560,237.8778696388,6742.0000000000
1162.8043763602,848.1826377176,237.2194980958,6743.0000000000
631.2265744271,849.0849874423,238.8338021130,6744.0000000000
68.8276640280,850.1485298774,236.4380525394,6745.0000000000
49.9367559437,850.3662792984,240.0198049988,6746.0000000000
974.4126986314,852.6513064190,238.6473783995,6747.0000000000
242.9078529738,852.9122402654,246.6700193637,6748.0000000000
642.4915384531,854.0398720488,238.7147328767,6749.0000000000
788.8119286076,858.0845122949,236.5458978884,6750.0000000000
662.5556327266,860.1482959179,238.2378169507,6751.0000000000
630.3335877225,872.2379005641,250.4735550525,6752.0000000000
1038.0059366396,873.2957530812,237.9247592617,6753.0000000000
103.0081958700,881.7253252849,237.0280400794,6754.0000000000
218.6423486960,881.0856067091,237.1718428562,6755.0000000000
35.2776881699,891.7577209848,238.2411895896,6756.0000000000
416.0726906914,892.9671362412,237.4505509584,6757.0000000000
1085.3792245914,894.1998723735,236.9412399481,6758.0000000000
905.1538641491,896.5722261676,237.0605174479,6759.0000000000
401.4434880845,896.9896610020,239.9587348785,6760.0000000000
365.0007673192,898.8562665258,237.9671554416,6761.0000000000
1187.7968576810,899.1207576392,237.0068647970,6762.0000000000
34.4106255197,900.8952939719,237.9599109903,6763.0000000000
255.6866299105,900.8644227993,237.9758657586,6764.0000000000
1180.5720542805,910.2976711445,236.9212812042,6765.0000000000
530.4876629158,912.4616519940,238.5823413683,6766.0000000000
32.7209589516,915.8389493000,237.7887330049,6767.0000000000
856.1968364805,916.9923605380,237.5296970608,6768.0000000000
947.7278902212,917.2415036384,238.9758198881,6769.0000000000
718.4171299962,918.5729514490,236.9934813700,6770.0000000000
30.5939153696,926.8105367881,237.4662501895,6771.0000000000
791.5112184250,925.9486297005,237.5259458224,6772.0000000000
466.8066496029,931.9523622385,237.8706509105,6773.0000000000
200.3849821334,933.7693217311,238.3705223222,6774.0000000000
28.4280310107,937.4981227091,237.9866670316,6775.0000000000
77.5476809231,937.1879346579,238.6858967845,6776.0000000000
642.0229452507,937.4719096306,236.9779809021,6777.0000000000
271.0846829083,940.0146292259,237.3112830008,6778.0000000000
67.2486001521,940.7246658001,238.8378269053,6779.0000000000
926.9219168475,943.0100730066,237.3012721145,6780.0000000000
756.1466395658,944.8861843070,237.5671680612,6781.0000000000
80.2239665500,948.7661444855,238.3063808267,6782.0000000000
913.6759858566,950.3210465139,238.8321314741,6783.0000000000
12.2646204379,952.5147591340,237.6190593003,6784.0000000000
243.6912090313,952.5211473659,237.9992662728,6785.0000000000
1203.3760181872,954.8639650275,238.7238720626,6786.0000000000
748.2440198891,958.5909129174,238.3298402465,6787.0000000000
25.9485678219,961.1657358679,237.0580944795,6788.0000000000
257.6644369016,961.8329560180,236.9776588609,6789.0000000000
1042.6855619842,963.5089860036,238.7310089015,6790.0000000000
583.2476463325,968.7453546278,238.7918550263,6791.0000000000
462.0730280841,970.2797162182,238.5056576647,6792.0000000000
1025.7075514756,971.7725570152,238.2735483005,6793.0000000000
540.9869089276,973.4691887603,238.8966536259,6794.0000000000
1253.7412271699,974.2369349616,237.1602714092,6795.0000000000
1157.1476486122,974.5215082982,238.1467332056,6796.0000000000
56.3621738185,977.9314893110,237.6868643995,6797.0000000000
384.5825244568,978.3333720311,238.2168118037,6798.0000000000
288.0506288198,984.1397219689,237.7543259596,6799.0000000000
782.7248611464,986.7567958471,236.9095197355,6800.0000000000
1234.3191625377,992.6024804541,237.4590591168,6801.0000000000
1222.3493292304,993.9845234526,238.8251834025,6802.0000000000
153.3320634251,996.5153159752,240.1365646650,6803.0000000000
1007.6831700651,999.2748548658,229.1859401193,6804.0000000000
1206.5223079761,998.9407203872,237.6800195638,6805.0000000000
1026.0176117694,1004.8635113444,238.8358198049,6806.0000000000
725.9824613467,1006.3657541639,238.8405085457,6807.0000000000
1210.4467317491,1006.4406282336,237.3392284540,6808.0000000000
233.8781888925,1009.1476270584,237.3674164963,6809.0000000000
236.2949489167,1015.2803750594,238.2772663445,6810.0000000000
736.7591311324,1015.3794947084,237.5880314994,6811.0000000000
411.0123829744,1022.1267110762,238.6821732280,6812.0000000000
902.6854941395,1021.7755485690,236.8508690056,6813.0000000000
145.1567784206,1026.3438798032,240.1142597988,6814.0000000000
506.1838821004,1026.7956021076,237.4227813138,6815.0000000000
96.8713526417,1027.2323672524,238.2418915177,6816.0000000000
570.3297069599,1028.8931649944,238.4981085193,6817.0000000000
279.0884672826,1029.8527844577,236.5396785217,6818.0000000000
137.3762405424,1028.0956671757,233.3693657054,6819.0000000000
92.8146969347,1034.6192285182,239.0160167754,6820.0000000000
537.6625742433,1034.6022874429,238.6439653531,6821.0000000000
697.3345261467,1039.6699393182,231.4976670661,6822.0000000000
387.8992173913,1040.0905139964,238.9368671828,6823.0000000000
462.3838534932,1041.3399034585,238.0031632732,6824.0000000000
1275.5598891546,1041.6594515833,238.5510388033,6825.0000000000
637.1953087438,1049.2411318642,238.5947050043,6826.0000000000
105.3469410121,1049.7137017453,237.7327598016,6827.0000000000
74.9547258585,1052.7649518493,237.4592200646,6828.0000000000
1206.0770803606,1054.3118408467,238.0520132161,6829.0000000000
1074.0209316617,1054.8530437739,237.3446323842,6830.0000000000
125.6840627562,1056.1767524365,238.8614020706,6831.0000000000
299.8263572382,1055.8711199275,238.6127871953,6832.0000000000
345.9698600354,1056.8509466557,238.4931765317,6833.0000000000
507.1589385309,1060.2964380155,238.1339432990,6834.0000000000
888.9713873996,1060.7913686700,238.5252733360,6835.0000000000
338.1109636357,1066.7210927396,237.8259589359,6836.0000000000
50.2881924167,1068.5725562748,238.5654047460,6837.0000000000
677.8812553135,1075.0713696744,238.0572166940,6838.0000000000
575.5362820778,1079.0142125414,237.1093306528,6839.0000000000
779.3826387418,1079.1969086492,238.2689468455,6840.0000000000
855.0187527791,1080.7809696490,239.0272519033,6841.0000000000
720.4141639386,1089.2609342735,233.6979889916,6842.0000000000
1283.0901964572,1090.7030656364,237.3992926915,6843.0000000000
249.3146107806,1100.0961243046,235.6984500884,6844.0000000000
589.1486472583,1099.8517653707,238.0558649004,6845.0000000000
1108.2115846245,1103.7080785772,237.7468679952,6846.0000000000
596.7863764813,1107.7438103414,238.3868553910,6847.0000000000
814.9122315616,1109.6741507936,237.4595139973,6848.0000000000
119.6388013244,1115.1713705573,238.1159639478,6849.0000000000
1043.7574909684,1115.8394431083,238.7903756554,6850.0000000000
980.6784754335,1127.8756972543,237.8654693091,6851.0000000000
1168.9013594080,1127.9118485510,238.1202862682,6852.0000000000
236.7589912717,1131.6404346985,236.8166724856,6853.0000000000
1132.6545294947,1135.8872872314,237.1924168257,6854.0000000000
1034.4307422877,1139.8650069612,237.4816117502,6855.0000000000
1188.6424847982,1139.9755210305,238.0843968089,6856.0000000000
774.0515096304,1141.5310428596,239.1277305416,6857.0000000000
1179.5681459627,1145.1205155280,238.2445726117,6858.0000000000
916.0619374494,1146.0159777721,238.9277422297,6859.0000000000
251.9168837685,1151.9755477693,237.4139780060,6860.0000000000
679.7194601062,1159.3090867526,238.8857733949,6861.0000000000
1256.2096356418,1159.2912522461,238.1091981934,6862.0000000000
319.1296537859,1162.1088802734,238.9442435185,6863.0000000000
1090.1302206577,1162.3218479823,237.7038876801,6864.0000000000
462.9677764593,1163.7606453589,239.0582711324,6865.0000000000
560.7131599770,1170.3092031897,238.6015743512,6866.0000000000
653.1285740440,1181.1662364849,236.9813119624,6867.0000000000
79.1855415311,1198.8680212457,236.9403525277,6868.0000000000
1248.6537306412,1203.6100409574,238.0524126456,6869.0000000000
1175.1750840284,1206.0177467945,238.0599669222,6870.0000000000
1073.9951498754,1212.1775008640,238.5688899398,6871.0000000000
1238.4466581248,1216.3691814893,237.9520316216,6872.0000000000
608.6737163204,1225.8105425797,238.1383121654,6873.0000000000
761.0491144940,1232.3119361063,238.1619292657,6874.0000000000
343.1234939584,1242.1288007305,238.7610164863,6875.0000000000
356.3880627277,1242.9159195311,238.4993399863,6876.0000000000
807.1968013152,1252.4202117074,238.8133139124,6877.0000000000
123.5787880388,1255.0909330424,237.7216247486,6878.0000000000
1015.2608522423,1268.7868072182,237.1455740178,6879.0000000000
427.8229889640,1271.9313785404,237.0481627966,6880.0000000000
65.7871445760,1282.9772214027,238.4508279647,6881.0000000000
144.1904292586,12.3047417129,239.5951061382,6882.0000000000
582.1936971387,15.9042379170,240.6669705740,6883.0000000000
838.7575063806,17.5653283650,239.3382822641,6884.0000000000
444.9787351940,35.8776972800,240.5316127505,6885.0000000000
587.1954787855,43.4974967104,240.2178637338,6886.0000000000
677.3196838663,43.1739808109,240.3278083334,6887.0000000000
1169.7131281001,45.2491386505,241.3450279506,6888.0000000000
292.6357419916,47.9474346285,240.6610193421,6889.0000000000
898.7144163750,61.1572963782,239.3242383082,6890.0000000000
41.9394547682,65.7464794772,240.8204537277,6891.0000000000
281.2039753281,67.3065582247,240.0143764782,6892.0000000000
1036.6330445733,82.1602942235,239.4791924845,6893.0000000000
889.4422912104,82.7666517475,239.6951854925,6894.0000000000
783.3261692308,89.6422081245,239.9806972054,6895.0000000000
622.8722752710,92.6565068681,238.9983085265,6896.0000000000
636.3638577142,94.1338043873,240.6107946512,6897.0000000000
547.4900347876,102.8895319190,239.4967246104,6898.0000000000
70.9082354157,111.7716800528,239.8813060627,6899.0000000000
700.5119279662,115.2811404126,240.1709887845,6900.0000000000
649.0675176333,117.1832522146,239.7798524391,6901.0000000000
1150.8531626120,122.5790963003,239.9721968173,6902.0000000000
109.6290096597,126.8516644682,240.2237370344,6903.0000000000
891.5422339506,130.7348772216,240.4604267430,6904.0000000000
844.9378755958,133.7405814546,239.0145154963,6905.0000000000
1038.7061507501,133.9828498820,240.2135992466,6906.0000000000
717.8710406371,138.8831367845,240.4135681044,6907.0000000000
21.4356557754,150.9147620000,241.0044390072,6908.0000000000
914.6542065350,152.5590322495,236.5900164973,6909.0000000000
1093.4157572103,151.6530690383,238.3891512857,6910.0000000000
1065.8904093364,154.6278006839,239.3712109949,6911.0000000000
1152.6960797003,158.8791907357,240.1612397820,6912.0000000000
266.8126678545,161.4583080910,239.2458806908,6913.0000000000
887.3552997576,163.9434198761,239.3717568902,6914.0000000000
637.1053418048,165.5956457380,238.9737270432,6915.0000000000
1166.3118039161,171.8817662994,240.2267788216,6916.0000000000
623.5901079472,175.7699937986,239.9321211535,6917.0000000000
319.6008767176,180.2412955428,240.5281887553,6918.0000000000
256.6381247739,183.9369510532,240.5679383365,6919.0000000000
310.9932137075,184.7037842127,240.4281700957,6920.0000000000
718.1230750528,190.5573285575,239.0600611998,6921.0000000000
925.2816805127,191.5059908674,239.5034247232,6922.0000000000
774.0403312130,192.7528252906,237.7015134898,6923.0000000000
960.6354148805,194.4072260499,240.1645432075,6924.0000000000
797.7901610532,195.2928755514,239.5630023977,6925.0000000000
866.8773842950,195.3262355992,240.0993466660,6926.0000000000
330.7951179196,202.1573367582,240.2814220331,6927.0000000000
552.0747476964,202.5373561217,240.3141199364,6928.0000000000
868.9056207510,204.8966135245,240.8710760671,6929.0000000000
766.7807117105,209.1447376152,240.1249451577,6930.0000000000
22.3899617659,211.9488876539,240.6389924484,6931.0000000000
228.1127552838,212.4280068365,239.3933743093,6932.0000000000
395.8085459380,215.6074404727,239.9464303299,6933.0000000000
10.0628192409,222.2301640196,240.2323865321,6934.0000000000
146.6070682696,226.2083121511,240.5343924431,6935.0000000000
234.0516390785,226.9818338304,239.1645483477,6936.0000000000
597.0830351565,227.6727294704,239.4883154619,6937.0000000000
63.1383543578,232.6597848084,242.0688972837,6938.0000000000
825.3445332170,233.1315675249,239.0385281240,6939.0000000000
268.3947643080,234.0301944141,240.5770691533,6940.0000000000
858.8130817564,235.8582004822,240.2115876379,6941.0000000000
932.8630810111,237.4823841400,239.9909607420,6942.0000000000
29.5264193661,244.8852351097,240.2980272949,6943.0000000000
643.7649586312,246.1646573384,239.8178859316,6944.0000000000
652.2347857446,246.5176190072,237.5858718710,6945.0000000000
216.8709291349,247.5138300548,239.3168084886,6946.0000000000
452.9578927069,250.2679628331,239.3797335203,6947.0000000000
74.7376814400,251.8935670570,241.2844122740,6948.0000000000
412.6263368000,258.0315208390,239.2313671466,6949.0000000000
618.4801053121,259.4201409323,240.1315024177,6950.0000000000
1170.1653440523,260.8430058591,239.8906905270,6951.0000000000
1201.0870230023,260.8726419421,239.7314459622,6952.0000000000
922.0844008607,266.4115318396,240.7682932743,6953.0000000000
399.3924427217,268.3276451708,240.3258231991,6954.0000000000
678.9146663641,280.8055161491,239.8444925964,6955.0000000000
792.3456286092,282.4573944352,239.7210896514,6956.0000000000
262.5310978202,280.1505205685,235.4228455522,6957.0000000000
548.1040759433,296.7682158455,238.6979551844,6958.0000000000
1039.1512607183,299.4591466648,240.0881687845,6959.0000000000
253.5716403224,299.6243451816,238.5351430413,6960.0000000000
1026.7925914046,299.6977492795,239.2076295352,6961.0000000000
896.3791586352,306.7236535152,240.3811347274,6962.0000000000
8.8018124019,310.9337075052,241.0387683054,6963.0000000000
616.8733284520,310.9270227691,239.9142141811,6964.0000000000
302.9024162632,318.3503018523,239.8051265166,6965.0000000000
527.4767112979,319.3875665955,239.4551643383,6966.0000000000
585.7839492757,322.8656008994,239.9709878157,6967.0000000000
139.1729762993,324.1690309440,241.1747679111,6968.0000000000
18.3412984012,328.3630921333,240.6914276742,6969.0000000000
25.6712323561,326.6853428973,240.5948668405,6970.0000000000
362.4139821199,333.4331974304,239.4823554604,6971.0000000000
330.3499071037,333.3003063562,227.8419847188,6972.0000000000
1142.0096441516,334.0346490939,240.7383070526,6973.0000000000
1088.0417223030,335.9943834423,239.3827891625,6974.0000000000
1069.2589430786,336.1538692883,239.1730719038,6975.0000000000
321.1601710482,341.7981949493,240.1320961610,6976.0000000000
752.8732933150,344.7124635488,238.6719136919,6977.0000000000
757.8700091340,358.1438795773,239.4059060476,6978.0000000000
897.1032537734,357.7443770482,240.7921301462,6979.0000000000
787.9622035999,358.8537800394,239.6448569815,6980.0000000000
92.0809282490,367.6069160387,240.7991178210,6981.0000000000
409.7036630425,369.3241260481,239.0197180503,6982.0000000000
774.1239887908,372.1807822347,240.5117142950,6983.0000000000
974.9385726662,385.5644706840,240.0201182143,6984.0000000000
868.1802929103,390.2674501391,239.5816586201,6985.0000000000
874.8445245496,392.4821167747,240.7096196980,6986.0000000000
282.9376523443,393.2634398671,239.6946527522,6987.0000000000
904.4659383168,395.6172925937,239.9499190392,6988.0000000000
355.1756277391,397.9658120122,239.9328227388,6989.0000000000
908.2068113151,402.8929200837,239.1869394260,6990.0000000000
450.9278924956,403.2481061784,239.9714919550,6991.0000000000
544.6032549791,406.5936423626,240.3376869818,6992.0000000000
782.1688605971,407.2427100039,238.9434239893,6993.0000000000
967.9500582592,409.5445899766,240.4253413794,6994.0000000000
75.7232479323,413.9955476361,243.1298437087,6995.0000000000
807.3688045173,421.8198155418,239.3223028891,6996.0000000000
26.5274486208,424.3315012298,241.2761692930,6997.0000000000
308.5873161888,427.4390818302,240.0138307056,6998.0000000000
625.2359603852,444.2202116250,239.9809133895,6999.0000000000
901.1257768724,444.4178277743,240.0498188523,7000.0000000000
193.2114931553,445.4124238185,240.2965273724,7001.0000000000
580.3086127821,448.3561595586,239.2665325257,7002.0000000000
171.0789281030,458.4474948064,240.2893845835,7003.0000000000
975.4999847844,461.3374898133,240.7638450883,7004.0000000000
5.0165939473,468.5810782314,238.7138624621,7005.0000000000
814.4529422030,471.8577384051,239.3878963559,7006.0000000000
492.6115289822,473.3854997718,240.8565777749,7007.0000000000
45.5897408559,475.2323103761,240.9133304517,7008.0000000000
377.4000352841,474.9184290605,240.3617283889,7009.0000000000
1205.7985050778,476.6975754563,239.4395081518,7010.0000000000
980.5095914732,477.4772989722,240.3804593326,7011.0000000000
940.6716745685,484.3286448786,238.9530460081,7012.0000000000
693.3535503535,483.9656371704,241.1724054914,7013.0000000000
558.7311774329,487.3852025053,239.4304031380,7014.0000000000
3.5966077038,484.4600214716,239.4138993468,7015.0000000000
471.5589686200,491.2706329891,239.5059317927,7016.0000000000
646.6566418669,492.2509886152,240.0022179039,7017.0000000000
751.2108924631,498.2784288386,240.3275855620,7018.0000000000
357.8141535728,500.7033112495,239.6721360127,7019.0000000000
579.5293168393,500.7855551751,240.4882572839,7020.0000000000
1000.7865733641,502.4529382936,238.7869675190,7021.0000000000
269.7671136536,504.0228452717,240.7255991758,7022.0000000000
1163.0172259990,506.7349076525,241.1543296820,7023.0000000000
287.5911798888,507.4867702926,239.6864348385,7024.0000000000
601.9475530187,509.2001574752,240.0147256651,7025.0000000000
805.0809594174,512.7661091927,240.2557518657,7026.0000000000
14.1683390856,513.4804318126,240.4303847423,7027.0000000000
131.1342823407,513.8023140722,240.5358275752,7028.0000000000
139.3955935046,518.6048161599,240.7692485629,7029.0000000000
8.9164314294,519.5004316772,240.1072524397,7030.0000000000
843.7532821951,519.9196424390,239.1830298103,7031.0000000000
405.1695603754,520.1347877213,239.7812958909,7032.0000000000
792.3649742349,521.8408497213,240.2804828174,7033.0000000000
1126.0757466034,524.8521465533,239.1632303743,7034.0000000000
1249.4658134553,524.9878570821,239.8562660455,7035.0000000000
25.7481075769,530.2833004851,240.5576972091,7036.0000000000
999.5723747939,530.8813058828,239.8900822966,7037.0000000000
6.4278273066,530.8415572602,239.9705703720,7038.0000000000
712.8026131166,534.6654491277,240.9570428898,7039.0000000000
254.3839723269,540.9004316760,239.0922764147,7040.0000000000
65.1142725452,541.8601365156,242.3488341560,7041.0000000000
385.8980704466,543.6252045880,239.3182570026,7042.0000000000
745.7329426149,544.0042920606,239.2587024702,7043.0000000000
393.1072379301,544.4474665147,240.5771254558,7044.0000000000
832.2680949866,549.6901338943,239.7345621178,7045.0000000000
1121.4332420665,550.7403970851,240.4103776488,7046.0000000000
522.7394473478,550.9172868400,239.8691617629,7047.0000000000
171.4034748393,554.5130918639,239.6268067095,7048.0000000000
227.9420278671,556.4110518355,240.7868344463,7049.0000000000
219.4322777709,562.0267677537,224.9122672913,7050.0000000000
592.2952490268,566.6620010253,240.1656867928,7051.0000000000
531.9428970890,566.6929158342,239.9515415431,7052.0000000000
13.7913455982,567.7225181320,240.4456761733,7053.0000000000
326.5262679010,571.3193969499,239.3085793405,7054.0000000000
506.4747053123,577.2912900698,240.8060210673,7055.0000000000
465.5397814152,580.1162081174,240.4667443662,7056.0000000000
398.7251532250,581.4711427972,240.7978305060,7057.0000000000
339.6326420697,587.9283584184,240.6077641731,7058.0000000000
529.9515510153,588.9165640962,238.8408763281,7059.0000000000
6.8062910723,599.9916492174,239.1490810264,7060.0000000000
433.2376272361,597.2671010024,239.1913440773,7061.0000000000
478.1554541886,598.2330860469,239.7216165581,7062.0000000000
372.6249929801,619.2319351152,239.5108364919,7063.0000000000
536.3002530571,623.2317507096,239.7764573773,7064.0000000000
670.2704826698,628.9951496621,239.6780277386,7065.0000000000
502.0559817539,630.3065000216,239.7365033491,7066.0000000000
581.7090899110,632.7696657765,240.4562324181,7067.0000000000
89.4849483391,634.6846448172,241.7554049550,7068.0000000000
246.0110125782,640.5493647671,239.4786030497,7069.0000000000
302.2264939384,642.5906564947,237.9356051669,7070.0000000000
265.5010986775,643.8268406387,239.2280950064,7071.0000000000
94.9368470732,644.9531215691,242.8561759152,7072.0000000000
744.9887544377,649.7918713521,239.1378542632,7073.0000000000
380.8723861215,650.9760979856,239.2198013112,7074.0000000000
750.5281454092,652.9795102843,240.6648730405,7075.0000000000
51.3272312957,657.7990857194,240.7342104848,7076.0000000000
98.8646445552,658.1311442028,240.5467914860,7077.0000000000
963.8508523302,663.7250260753,239.2594620993,7078.0000000000
189.0650984396,666.2772728599,249.0700963677,7079.0000000000
870.9614356762,668.1495791097,240.0125693381,7080.0000000000
865.3508405955,669.4964599954,239.4096209998,7081.0000000000
82.4520865561,674.2676198191,240.2113204556,7082.0000000000
28.1458943879,674.5858853318,239.4450418191,7083.0000000000
12.4112641969,676.0758859401,238.8519158857,7084.0000000000
412.7929723432,676.0573606427,242.3572523631,7085.0000000000
38.6206573539,679.1196635288,239.3246310622,7086.0000000000
28.9209567832,680.4009129650,239.2121316264,7087.0000000000
745.3067726543,680.7150716000,239.8370660105,7088.0000000000
1012.3614615938,684.0875878474,239.7107999326,7089.0000000000
207.2672491420,687.2393889106,240.1683880267,7090.0000000000
760.4346447992,690.1212646904,240.1500182368,7091.0000000000
139.7350529502,694.0457974987,242.8711403964,7092.0000000000
602.6422140333,696.8615432755,239.4020666318,7093.0000000000
1165.6101013377,691.7505906855,240.9364419916,7094.0000000000
352.3474916286,700.4443019625,240.6288373290,7095.0000000000
1035.6598635031,700.0116054410,241.6249810484,7096.0000000000
83.2704840590,700.9147704581,241.1419803867,7097.0000000000
287.0325418738,702.5561003813,239.6554479359,7098.0000000000
180.6336536239,703.5214148919,239.1393979418,7099.0000000000
1185.2535889779,704.0962637218,239.5909093145,7100.0000000000
329.3910754052,705.5344131866,238.8821123094,7101.0000000000
59.2172040586,706.2760536559,241.0056833920,7102.0000000000
918.5138643628,709.1712405882,240.9857381888,7103.0000000000
254.9391298105,713.3648627544,240.3947371568,7104.0000000000
45.9040860973,723.2279504676,237.9291642314,7105.0000000000
1016.5354802088,724.6530857534,239.0349928764,7106.0000000000
34.4731388793,736.9399323212,238.2467572532,7107.0000000000
960.1218801915,738.0761625664,240.7166265716,7108.0000000000
388.5149779254,738.6009538169,239.2016912844,7109.0000000000
895.1272037130,739.3780484244,240.4292903022,7110.0000000000
1117.7698119593,741.8053721407,240.3245225136,7111.0000000000
738.3413107669,745.1483782091,241.0431842943,7112.0000000000
906.0198052312,751.7416403701,239.3829637518,7113.0000000000
733.4357541191,754.3555390944,239.4815618588,7114.0000000000
823.5622956732,753.8199928542,239.8339679830,7115.0000000000
885.4718283014,754.4122128266,240.0922417946,7116.0000000000
1181.5955336791,757.5468425470,240.9963268351,7117.0000000000
506.7275451747,767.2207364565,233.2632332500,7118.0000000000
1153.2090571401,761.8632507200,239.4243809638,7119.0000000000
791.8766627327,762.8436696991,239.3632042763,7120.0000000000
662.3770387551,764.1572405464,240.4338941023,7121.0000000000
621.5211587311,766.4936695143,238.6380150148,7122.0000000000
105.9309738947,770.2218526952,241.8880991852,7123.0000000000
703.8516716554,771.6049510066,239.2014603666,7124.0000000000
531.2907692488,772.3176181556,239.9042457844,7125.0000000000
927.9712337660,772.1990603091,240.3823537212,7126.0000000000
395.4255461451,777.4001582995,241.0345380768,7127.0000000000
202.6670671701,778.4507216615,239.6546510784,7128.0000000000
581.2345121014,783.5904904071,233.7788262160,7129.0000000000
576.8397421223,792.2116797264,232.9457678020,7130.0000000000
601.7211374917,791.3814848555,239.6544063742,7131.0000000000
924.8312441198,797.6029229225,240.1402321117,7132.0000000000
1230.5852173614,799.9201486505,240.0034132271,7133.0000000000
535.5541457534,801.2823019919,239.3947827062,7134.0000000000
325.3777914479,799.0868202453,243.6401825090,7135.0000000000
740.8095461040,808.7634662277,239.4196188672,7136.0000000000
1231.5743379985,818.6235983512,240.5183921268,7137.0000000000
257.6938254295,820.6074810978,241.1282651645,7138.0000000000
462.5762451559,821.7330884583,241.0705018654,7139.0000000000
541.2517221278,824.4610638815,239.7261528852,7140.0000000000
446.0567975785,828.3970094061,239.7718975806,7141.0000000000
716.7489073279,828.5144886640,238.4371607724,7142.0000000000
261.2325952178,833.4468085775,247.2885918084,7143.0000000000
856.8667934975,836.1838094343,239.4142529600,7144.0000000000
844.0312554432,839.5378400952,238.6743604997,7145.0000000000
454.0494785410,841.5144966754,239.9678983448,7146.0000000000
350.8187214511,844.6601788719,237.3066770793,7147.0000000000
873.0214189498,848.7048864388,239.8306187191,7148.0000000000
385.3836702971,851.8880802445,239.2460772967,7149.0000000000
765.2051886589,854.4591099206,239.8799604409,7150.0000000000
53.9491013025,855.7298677509,240.5857128836,7151.0000000000
212.0861652201,863.6253381377,239.5360850384,7152.0000000000
79.6463111548,864.1230468750,241.1126330416,7153.0000000000
1105.7551793110,864.9799822070,238.6902952896,7154.0000000000
545.1867977078,867.2515115786,239.0520135018,7155.0000000000
808.2791274734,869.4356684054,240.2899800262,7156.0000000000
815.8417931289,870.5935135349,240.8814391490,7157.0000000000
1175.8286585867,873.5244476224,240.2100064200,7158.0000000000
885.7770686260,877.7213255567,238.8622935919,7159.0000000000
240.6726043215,879.8756316451,239.9500400137,7160.0000000000
1222.8623266719,884.7090733655,240.0104599900,7161.0000000000
466.4524996243,887.1686860268,240.2208529381,7162.0000000000
705.8642093888,887.2782504872,239.7433126661,7163.0000000000
752.8423889376,888.9744822249,239.2207979833,7164.0000000000
1231.5035492256,895.2768136020,239.7741572432,7165.0000000000
66.6298317008,897.5233515643,240.1751578355,7166.0000000000
118.2526031907,901.7799416132,240.4789591888,7167.0000000000
184.3929170590,907.2453517541,239.9849692553,7168.0000000000
940.8225109077,909.8569595346,238.9009202791,7169.0000000000
1094.3529163210,910.6745178324,239.5639476136,7170.0000000000
915.5940299544,913.0609805389,237.6312040990,7171.0000000000
1051.6846857322,913.4444476744,239.4200188561,7172.0000000000
181.1730745360,920.4238393798,242.5362989276,7173.0000000000
157.1354315189,918.5966285911,244.1959218364,7174.0000000000
94.1348678107,923.0746479126,240.4578932468,7175.0000000000
373.2460370310,926.8057600587,239.5535383166,7176.0000000000
719.8861436009,930.8153950873,240.0902445930,7177.0000000000
249.9323123296,935.1807894359,239.8544248282,7178.0000000000
70.6228489883,936.5290948228,239.2089651397,7179.0000000000
440.3637762072,936.2876815941,239.7484706302,7180.0000000000
1009.3600197052,939.7942803260,239.5446448723,7181.0000000000
799.7652219215,940.7699634641,240.5731619305,7182.0000000000
1069.4034022175,942.8173809755,239.0639389245,7183.0000000000
